epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1680038485760,2023-03-28T23:21:25.760,3.570,-1.012,-0.205,0.172
1680038485770,2023-03-28T23:21:25.770,3.580,-1.015,-0.201,0.171
1680038485780,2023-03-28T23:21:25.780,3.590,-1.018,-0.196,0.169
1680038485790,2023-03-28T23:21:25.790,3.600,-1.019,-0.191,0.169
1680038485800,2023-03-28T23:21:25.800,3.610,-1.018,-0.183,0.166
1680038485810,2023-03-28T23:21:25.810,3.620,-1.016,-0.176,0.166
1680038485820,2023-03-28T23:21:25.820,3.630,-1.014,-0.176,0.167
1680038485830,2023-03-28T23:21:25.830,3.640,-1.013,-0.175,0.166
1680038485840,2023-03-28T23:21:25.840,3.650,-1.014,-0.176,0.168
1680038485850,2023-03-28T23:21:25.850,3.660,-1.014,-0.181,0.168
1680038485860,2023-03-28T23:21:25.860,3.670,-1.013,-0.184,0.171
1680038485870,2023-03-28T23:21:25.870,3.680,-1.013,-0.188,0.168
1680038485880,2023-03-28T23:21:25.880,3.690,-1.013,-0.190,0.169
1680038485890,2023-03-28T23:21:25.890,3.700,-1.009,-0.189,0.171
1680038485900,2023-03-28T23:21:25.900,3.710,-1.010,-0.188,0.168
1680038485910,2023-03-28T23:21:25.910,3.720,-1.015,-0.194,0.167
1680038485920,2023-03-28T23:21:25.920,3.730,-1.018,-0.207,0.168
1680038485930,2023-03-28T23:21:25.930,3.740,-1.017,-0.224,0.164
1680038485940,2023-03-28T23:21:25.940,3.750,-1.011,-0.228,0.165
1680038485950,2023-03-28T23:21:25.950,3.760,-1.006,-0.221,0.167
1680038485960,2023-03-28T23:21:25.960,3.770,-1.007,-0.212,0.169
1680038485970,2023-03-28T23:21:25.970,3.780,-1.011,-0.207,0.167
1680038485980,2023-03-28T23:21:25.980,3.790,-1.008,-0.210,0.165
1680038485990,2023-03-28T23:21:25.990,3.800,-1.015,-0.210,0.161
1680038486000,2023-03-28T23:21:26.000,3.810,-1.014,-0.211,0.165
1680038486010,2023-03-28T23:21:26.010,3.820,-1.009,-0.218,0.165
1680038486020,2023-03-28T23:21:26.020,3.830,-1.010,-0.220,0.165
1680038486030,2023-03-28T23:21:26.030,3.840,-1.010,-0.223,0.164
1680038486040,2023-03-28T23:21:26.040,3.850,-1.009,-0.224,0.165
1680038486050,2023-03-28T23:21:26.050,3.860,-1.004,-0.223,0.164
1680038486060,2023-03-28T23:21:26.060,3.870,-1.006,-0.222,0.163
1680038486070,2023-03-28T23:21:26.070,3.880,-1.009,-0.222,0.163
1680038486080,2023-03-28T23:21:26.080,3.890,-1.009,-0.221,0.166
1680038486090,2023-03-28T23:21:26.090,3.900,-1.010,-0.223,0.165
1680038486100,2023-03-28T23:21:26.100,3.910,-1.009,-0.224,0.165
1680038486110,2023-03-28T23:21:26.110,3.920,-1.009,-0.222,0.167
1680038486120,2023-03-28T23:21:26.120,3.930,-1.006,-0.220,0.167
1680038486130,2023-03-28T23:21:26.130,3.940,-1.008,-0.221,0.168
1680038486140,2023-03-28T23:21:26.140,3.950,-1.010,-0.218,0.167
1680038486150,2023-03-28T23:21:26.150,3.960,-1.010,-0.214,0.165
1680038486160,2023-03-28T23:21:26.160,3.970,-1.014,-0.210,0.166
1680038486170,2023-03-28T23:21:26.170,3.980,-1.016,-0.205,0.167
1680038486180,2023-03-28T23:21:26.180,3.990,-1.011,-0.206,0.167
1680038486190,2023-03-28T23:21:26.190,4.000,-1.010,-0.205,0.166
1680038486200,2023-03-28T23:21:26.200,4.010,-1.009,-0.206,0.165
1680038486210,2023-03-28T23:21:26.210,4.020,-1.008,-0.209,0.165
1680038486220,2023-03-28T23:21:26.220,4.030,-1.009,-0.210,0.168
1680038486230,2023-03-28T23:21:26.230,4.040,-1.009,-0.211,0.170
1680038486240,2023-03-28T23:21:26.240,4.050,-1.010,-0.209,0.172
1680038486250,2023-03-28T23:21:26.250,4.060,-1.009,-0.215,0.172
1680038486260,2023-03-28T23:21:26.260,4.070,-1.006,-0.219,0.170
1680038486270,2023-03-28T23:21:26.270,4.080,-1.005,-0.218,0.172
1680038486280,2023-03-28T23:21:26.280,4.090,-1.007,-0.219,0.172
1680038486290,2023-03-28T23:21:26.290,4.100,-1.005,-0.220,0.170
1680038486300,2023-03-28T23:21:26.300,4.110,-1.004,-0.224,0.171
1680038486310,2023-03-28T23:21:26.310,4.120,-1.005,-0.229,0.170
1680038486320,2023-03-28T23:21:26.320,4.130,-1.005,-0.234,0.170
1680038486330,2023-03-28T23:21:26.330,4.140,-1.004,-0.238,0.171
1680038486340,2023-03-28T23:21:26.340,4.150,-1.002,-0.236,0.173
1680038486350,2023-03-28T23:21:26.350,4.160,-1.002,-0.236,0.173
1680038486360,2023-03-28T23:21:26.360,4.170,-1.004,-0.235,0.172
1680038486370,2023-03-28T23:21:26.370,4.180,-1.005,-0.229,0.172
1680038486380,2023-03-28T23:21:26.380,4.190,-1.006,-0.226,0.172
1680038486390,2023-03-28T23:21:26.390,4.200,-1.008,-0.217,0.173
1680038486400,2023-03-28T23:21:26.400,4.210,-1.009,-0.215,0.173
1680038486410,2023-03-28T23:21:26.410,4.220,-1.010,-0.214,0.174
1680038486420,2023-03-28T23:21:26.420,4.230,-1.008,-0.212,0.173
1680038486430,2023-03-28T23:21:26.430,4.240,-1.008,-0.211,0.172
1680038486440,2023-03-28T23:21:26.440,4.250,-1.007,-0.212,0.172
1680038486450,2023-03-28T23:21:26.450,4.260,-1.010,-0.213,0.167
1680038486460,2023-03-28T23:21:26.460,4.270,-1.010,-0.208,0.170
1680038486470,2023-03-28T23:21:26.470,4.280,-1.008,-0.203,0.168
1680038486480,2023-03-28T23:21:26.480,4.290,-1.007,-0.200,0.169
1680038486490,2023-03-28T23:21:26.490,4.300,-1.008,-0.201,0.169
1680038486500,2023-03-28T23:21:26.500,4.310,-1.010,-0.202,0.170
1680038486510,2023-03-28T23:21:26.510,4.320,-1.011,-0.208,0.167
1680038486520,2023-03-28T23:21:26.520,4.330,-1.015,-0.208,0.166
1680038486530,2023-03-28T23:21:26.530,4.340,-1.015,-0.201,0.170
1680038486540,2023-03-28T23:21:26.540,4.350,-1.010,-0.197,0.167
1680038486550,2023-03-28T23:21:26.550,4.360,-1.010,-0.190,0.167
1680038486560,2023-03-28T23:21:26.560,4.370,-1.008,-0.192,0.170
1680038486570,2023-03-28T23:21:26.570,4.380,-1.006,-0.203,0.166
1680038486580,2023-03-28T23:21:26.580,4.390,-1.007,-0.208,0.165
1680038486590,2023-03-28T23:21:26.590,4.400,-1.007,-0.211,0.166
1680038486600,2023-03-28T23:21:26.600,4.410,-1.008,-0.212,0.166
1680038486610,2023-03-28T23:21:26.610,4.420,-1.009,-0.212,0.166
1680038486620,2023-03-28T23:21:26.620,4.430,-1.006,-0.213,0.164
1680038486630,2023-03-28T23:21:26.630,4.440,-1.007,-0.214,0.163
1680038486640,2023-03-28T23:21:26.640,4.450,-1.008,-0.213,0.167
1680038486650,2023-03-28T23:21:26.650,4.460,-1.006,-0.212,0.164
1680038486660,2023-03-28T23:21:26.660,4.470,-1.009,-0.211,0.164
1680038486670,2023-03-28T23:21:26.670,4.480,-1.008,-0.213,0.165
1680038486680,2023-03-28T23:21:26.680,4.490,-1.007,-0.217,0.166
1680038486690,2023-03-28T23:21:26.690,4.500,-1.004,-0.217,0.167
1680038486700,2023-03-28T23:21:26.700,4.510,-1.006,-0.216,0.169
1680038486710,2023-03-28T23:21:26.710,4.520,-1.009,-0.213,0.166
1680038486720,2023-03-28T23:21:26.720,4.530,-1.012,-0.208,0.161
1680038486730,2023-03-28T23:21:26.730,4.540,-1.015,-0.213,0.151
1680038486740,2023-03-28T23:21:26.740,4.550,-1.013,-0.216,0.146
1680038486750,2023-03-28T23:21:26.750,4.560,-1.010,-0.214,0.147
1680038486760,2023-03-28T23:21:26.760,4.570,-1.012,-0.218,0.146
1680038486770,2023-03-28T23:21:26.770,4.580,-1.011,-0.221,0.144
1680038486780,2023-03-28T23:21:26.780,4.590,-1.005,-0.215,0.153
1680038486790,2023-03-28T23:21:26.790,4.600,-1.007,-0.201,0.161
1680038486800,2023-03-28T23:21:26.800,4.610,-1.014,-0.187,0.160
1680038486810,2023-03-28T23:21:26.810,4.620,-1.018,-0.175,0.158
1680038486820,2023-03-28T23:21:26.820,4.630,-1.021,-0.175,0.152
1680038486830,2023-03-28T23:21:26.830,4.640,-1.019,-0.183,0.144
1680038486840,2023-03-28T23:21:26.840,4.650,-1.020,-0.186,0.134
1680038486850,2023-03-28T23:21:26.850,4.660,-1.021,-0.191,0.126
1680038486860,2023-03-28T23:21:26.860,4.670,-1.020,-0.203,0.122
1680038486870,2023-03-28T23:21:26.870,4.680,-1.014,-0.215,0.123
1680038486880,2023-03-28T23:21:26.880,4.690,-1.007,-0.219,0.131
1680038486890,2023-03-28T23:21:26.890,4.700,-1.003,-0.221,0.141
1680038486900,2023-03-28T23:21:26.900,4.710,-1.007,-0.211,0.154
1680038486910,2023-03-28T23:21:26.910,4.720,-1.010,-0.204,0.153
1680038486920,2023-03-28T23:21:26.920,4.730,-1.015,-0.197,0.150
1680038486930,2023-03-28T23:21:26.930,4.740,-1.021,-0.194,0.153
1680038486940,2023-03-28T23:21:26.940,4.750,-1.016,-0.202,0.154
1680038486950,2023-03-28T23:21:26.950,4.760,-1.003,-0.211,0.161
1680038486960,2023-03-28T23:21:26.960,4.770,-0.993,-0.212,0.171
1680038486970,2023-03-28T23:21:26.970,4.780,-0.989,-0.208,0.177
1680038486980,2023-03-28T23:21:26.980,4.790,-0.998,-0.204,0.178
1680038486990,2023-03-28T23:21:26.990,4.800,-1.011,-0.204,0.155
1680038487000,2023-03-28T23:21:27.000,4.810,-1.008,-0.227,0.148
1680038487010,2023-03-28T23:21:27.010,4.820,-0.994,-0.258,0.131
1680038487020,2023-03-28T23:21:27.020,4.830,-0.992,-0.283,0.115
1680038487030,2023-03-28T23:21:27.030,4.840,-0.997,-0.307,0.111
1680038487040,2023-03-28T23:21:27.040,4.850,-0.989,-0.333,0.109
1680038487050,2023-03-28T23:21:27.050,4.860,-0.984,-0.334,0.107
1680038487060,2023-03-28T23:21:27.060,4.870,-0.995,-0.293,0.103
1680038487070,2023-03-28T23:21:27.070,4.880,-1.009,-0.231,0.104
1680038487080,2023-03-28T23:21:27.080,4.890,-1.013,-0.187,0.121
1680038487090,2023-03-28T23:21:27.090,4.900,-1.012,-0.170,0.117
1680038487100,2023-03-28T23:21:27.100,4.910,-1.021,-0.168,0.097
1680038487110,2023-03-28T23:21:27.110,4.920,-1.024,-0.194,0.077
1680038487120,2023-03-28T23:21:27.120,4.930,-1.022,-0.228,0.060
1680038487130,2023-03-28T23:21:27.130,4.940,-1.025,-0.263,0.053
1680038487140,2023-03-28T23:21:27.140,4.950,-1.021,-0.311,0.050
1680038487150,2023-03-28T23:21:27.150,4.960,-1.025,-0.351,0.045
1680038487160,2023-03-28T23:21:27.160,4.970,-1.029,-0.357,0.041
1680038487170,2023-03-28T23:21:27.170,4.980,-1.032,-0.316,0.049
1680038487180,2023-03-28T23:21:27.180,4.990,-1.036,-0.250,0.046
1680038487190,2023-03-28T23:21:27.190,5.000,-1.044,-0.177,0.029
1680038487200,2023-03-28T23:21:27.200,5.010,-1.055,-0.119,0.025
1680038487210,2023-03-28T23:21:27.210,5.020,-1.056,-0.101,0.026
1680038487220,2023-03-28T23:21:27.220,5.030,-1.044,-0.117,0.019
1680038487230,2023-03-28T23:21:27.230,5.040,-1.033,-0.144,0.020
1680038487240,2023-03-28T23:21:27.240,5.050,-1.031,-0.169,0.028
1680038487250,2023-03-28T23:21:27.250,5.060,-1.033,-0.193,0.033
1680038487260,2023-03-28T23:21:27.260,5.070,-1.037,-0.208,0.035
1680038487270,2023-03-28T23:21:27.270,5.080,-1.036,-0.203,0.046
1680038487280,2023-03-28T23:21:27.280,5.090,-1.037,-0.185,0.045
1680038487290,2023-03-28T23:21:27.290,5.100,-1.026,-0.181,0.048
1680038487300,2023-03-28T23:21:27.300,5.110,-1.018,-0.181,0.064
1680038487310,2023-03-28T23:21:27.310,5.120,-1.015,-0.185,0.072
1680038487320,2023-03-28T23:21:27.320,5.130,-1.020,-0.193,0.077
1680038487330,2023-03-28T23:21:27.330,5.140,-1.017,-0.194,0.079
1680038487340,2023-03-28T23:21:27.340,5.150,-1.008,-0.207,0.083
1680038487350,2023-03-28T23:21:27.350,5.160,-1.005,-0.242,0.079
1680038487360,2023-03-28T23:21:27.360,5.170,-0.994,-0.270,0.088
1680038487370,2023-03-28T23:21:27.370,5.180,-0.985,-0.275,0.106
1680038487380,2023-03-28T23:21:27.380,5.190,-0.988,-0.267,0.109
1680038487390,2023-03-28T23:21:27.390,5.200,-1.000,-0.244,0.112
1680038487400,2023-03-28T23:21:27.400,5.210,-1.009,-0.229,0.101
1680038487410,2023-03-28T23:21:27.410,5.220,-1.014,-0.240,0.085
1680038487420,2023-03-28T23:21:27.420,5.230,-1.021,-0.263,0.064
1680038487430,2023-03-28T23:21:27.430,5.240,-1.021,-0.286,0.052
1680038487440,2023-03-28T23:21:27.440,5.250,-1.008,-0.306,0.061
1680038487450,2023-03-28T23:21:27.450,5.260,-1.003,-0.326,0.054
1680038487460,2023-03-28T23:21:27.460,5.270,-1.004,-0.334,0.059
1680038487470,2023-03-28T23:21:27.470,5.280,-1.007,-0.330,0.068
1680038487480,2023-03-28T23:21:27.480,5.290,-1.012,-0.341,0.066
1680038487490,2023-03-28T23:21:27.490,5.300,-1.022,-0.345,0.073
1680038487500,2023-03-28T23:21:27.500,5.310,-1.035,-0.349,0.089
1680038487510,2023-03-28T23:21:27.510,5.320,-1.035,-0.356,0.101
1680038487520,2023-03-28T23:21:27.520,5.330,-1.034,-0.368,0.107
1680038487530,2023-03-28T23:21:27.530,5.340,-1.033,-0.382,0.119
1680038487540,2023-03-28T23:21:27.540,5.350,-1.034,-0.408,0.133
1680038487550,2023-03-28T23:21:27.550,5.360,-1.037,-0.441,0.142
1680038487560,2023-03-28T23:21:27.560,5.370,-1.049,-0.470,0.148
1680038487570,2023-03-28T23:21:27.570,5.380,-1.047,-0.482,0.153
1680038487580,2023-03-28T23:21:27.580,5.390,-1.039,-0.481,0.099
1680038487590,2023-03-28T23:21:27.590,5.400,-1.080,-0.479,0.006
1680038487600,2023-03-28T23:21:27.600,5.410,-1.183,-0.439,0.027
1680038487610,2023-03-28T23:21:27.610,5.420,-1.244,-0.369,0.131
1680038487620,2023-03-28T23:21:27.620,5.430,-1.190,-0.383,0.084
1680038487630,2023-03-28T23:21:27.630,5.440,-1.142,-0.379,0.077
1680038487640,2023-03-28T23:21:27.640,5.450,-1.124,-0.322,0.142
1680038487650,2023-03-28T23:21:27.650,5.460,-1.106,-0.278,0.158
1680038487660,2023-03-28T23:21:27.660,5.470,-1.126,-0.222,0.173
1680038487670,2023-03-28T23:21:27.670,5.480,-1.173,-0.140,0.198
1680038487680,2023-03-28T23:21:27.680,5.490,-1.216,-0.069,0.243
1680038487690,2023-03-28T23:21:27.690,5.500,-1.206,-0.052,0.218
1680038487700,2023-03-28T23:21:27.700,5.510,-1.175,-0.061,0.233
1680038487710,2023-03-28T23:21:27.710,5.520,-1.128,-0.078,0.291
1680038487720,2023-03-28T23:21:27.720,5.530,-1.066,-0.126,0.309
1680038487730,2023-03-28T23:21:27.730,5.540,-1.007,-0.172,0.339
1680038487740,2023-03-28T23:21:27.740,5.550,-0.985,-0.214,0.308
1680038487750,2023-03-28T23:21:27.750,5.560,-0.981,-0.227,0.244
1680038487760,2023-03-28T23:21:27.760,5.570,-1.001,-0.227,0.225
1680038487770,2023-03-28T23:21:27.770,5.580,-0.966,-0.234,0.221
1680038487780,2023-03-28T23:21:27.780,5.590,-0.896,-0.253,0.228
1680038487790,2023-03-28T23:21:27.790,5.600,-0.903,-0.306,0.218
1680038487800,2023-03-28T23:21:27.800,5.610,-0.949,-0.334,0.256
1680038487810,2023-03-28T23:21:27.810,5.620,-0.983,-0.368,0.290
1680038487820,2023-03-28T23:21:27.820,5.630,-1.003,-0.442,0.348
1680038487830,2023-03-28T23:21:27.830,5.640,-0.996,-0.587,0.359
1680038487840,2023-03-28T23:21:27.840,5.650,-0.978,-0.719,0.254
1680038487850,2023-03-28T23:21:27.850,5.660,-0.929,-0.822,0.166
1680038487860,2023-03-28T23:21:27.860,5.670,-0.852,-0.885,0.141
1680038487870,2023-03-28T23:21:27.870,5.680,-0.754,-0.887,0.147
1680038487880,2023-03-28T23:21:27.880,5.690,-0.629,-0.864,0.182
1680038487890,2023-03-28T23:21:27.890,5.700,-0.543,-0.827,0.224
1680038487900,2023-03-28T23:21:27.900,5.710,-0.448,-0.776,0.295
1680038487910,2023-03-28T23:21:27.910,5.720,-0.392,-0.804,0.337
1680038487920,2023-03-28T23:21:27.920,5.730,-0.420,-0.862,0.320
1680038487930,2023-03-28T23:21:27.930,5.740,-0.512,-0.874,0.260
1680038487940,2023-03-28T23:21:27.940,5.750,-0.542,-0.811,0.249
1680038487950,2023-03-28T23:21:27.950,5.760,-0.492,-0.727,0.283
1680038487960,2023-03-28T23:21:27.960,5.770,-0.424,-0.655,0.362
1680038487970,2023-03-28T23:21:27.970,5.780,-0.396,-0.638,0.395
1680038487980,2023-03-28T23:21:27.980,5.790,-0.382,-0.668,0.339
1680038487990,2023-03-28T23:21:27.990,5.800,-0.372,-0.679,0.332
1680038488000,2023-03-28T23:21:28.000,5.810,-0.356,-0.646,0.354
1680038488010,2023-03-28T23:21:28.010,5.820,-0.370,-0.613,0.343
1680038488020,2023-03-28T23:21:28.020,5.830,-0.424,-0.600,0.328
1680038488030,2023-03-28T23:21:28.030,5.840,-0.529,-0.603,0.314
1680038488040,2023-03-28T23:21:28.040,5.850,-0.611,-0.613,0.260
1680038488050,2023-03-28T23:21:28.050,5.860,-0.627,-0.619,0.251
1680038488060,2023-03-28T23:21:28.060,5.870,-0.626,-0.626,0.291
1680038488070,2023-03-28T23:21:28.070,5.880,-0.633,-0.638,0.312
1680038488080,2023-03-28T23:21:28.080,5.890,-0.649,-0.653,0.316
1680038488090,2023-03-28T23:21:28.090,5.900,-0.679,-0.625,0.310
1680038488100,2023-03-28T23:21:28.100,5.910,-0.725,-0.563,0.291
1680038488110,2023-03-28T23:21:28.110,5.920,-0.788,-0.496,0.268
1680038488120,2023-03-28T23:21:28.120,5.930,-0.853,-0.432,0.263
1680038488130,2023-03-28T23:21:28.130,5.940,-0.903,-0.374,0.273
1680038488140,2023-03-28T23:21:28.140,5.950,-0.944,-0.320,0.285
1680038488150,2023-03-28T23:21:28.150,5.960,-0.974,-0.258,0.296
1680038488160,2023-03-28T23:21:28.160,5.970,-0.991,-0.209,0.308
1680038488170,2023-03-28T23:21:28.170,5.980,-1.041,-0.165,0.316
1680038488180,2023-03-28T23:21:28.180,5.990,-1.109,-0.131,0.328
1680038488190,2023-03-28T23:21:28.190,6.000,-1.161,-0.101,0.331
1680038488200,2023-03-28T23:21:28.200,6.010,-1.180,-0.055,0.326
1680038488210,2023-03-28T23:21:28.210,6.020,-1.192,-0.000,0.299
1680038488220,2023-03-28T23:21:28.220,6.030,-1.203,0.039,0.254
1680038488230,2023-03-28T23:21:28.230,6.040,-1.211,0.055,0.226
1680038488240,2023-03-28T23:21:28.240,6.050,-1.185,0.063,0.209
1680038488250,2023-03-28T23:21:28.250,6.060,-1.125,0.056,0.201
1680038488260,2023-03-28T23:21:28.260,6.070,-1.086,0.078,0.195
1680038488270,2023-03-28T23:21:28.270,6.080,-1.051,0.104,0.211
1680038488280,2023-03-28T23:21:28.280,6.090,-1.039,0.114,0.202
1680038488290,2023-03-28T23:21:28.290,6.100,-1.025,0.094,0.186
1680038488300,2023-03-28T23:21:28.300,6.110,-1.001,0.102,0.169
1680038488310,2023-03-28T23:21:28.310,6.120,-1.000,0.166,0.198
1680038488320,2023-03-28T23:21:28.320,6.130,-1.007,0.212,0.215
1680038488330,2023-03-28T23:21:28.330,6.140,-1.012,0.198,0.197
1680038488340,2023-03-28T23:21:28.340,6.150,-0.993,0.155,0.193
1680038488350,2023-03-28T23:21:28.350,6.160,-0.977,0.078,0.198
1680038488360,2023-03-28T23:21:28.360,6.170,-0.968,-0.008,0.170
1680038488370,2023-03-28T23:21:28.370,6.180,-0.959,-0.078,0.165
1680038488380,2023-03-28T23:21:28.380,6.190,-0.944,-0.147,0.166
1680038488390,2023-03-28T23:21:28.390,6.200,-0.915,-0.229,0.152
1680038488400,2023-03-28T23:21:28.400,6.210,-0.877,-0.305,0.147
1680038488410,2023-03-28T23:21:28.410,6.220,-0.836,-0.360,0.169
1680038488420,2023-03-28T23:21:28.420,6.230,-0.938,-0.404,0.239
1680038488430,2023-03-28T23:21:28.430,6.240,-1.352,-0.232,0.003
1680038488440,2023-03-28T23:21:28.440,6.250,-1.910,0.165,0.118
1680038488450,2023-03-28T23:21:28.450,6.260,-1.957,0.750,0.533
1680038488460,2023-03-28T23:21:28.460,6.270,-1.522,0.953,0.679
1680038488470,2023-03-28T23:21:28.470,6.280,-1.020,0.674,0.541
1680038488480,2023-03-28T23:21:28.480,6.290,-0.969,0.229,0.183
1680038488490,2023-03-28T23:21:28.490,6.300,-1.121,-0.296,0.131
1680038488500,2023-03-28T23:21:28.500,6.310,-1.030,-0.705,0.105
1680038488510,2023-03-28T23:21:28.510,6.320,-0.836,-1.014,-0.113
1680038488520,2023-03-28T23:21:28.520,6.330,-0.815,-0.966,-0.195
1680038488530,2023-03-28T23:21:28.530,6.340,-0.847,-0.721,-0.166
1680038488540,2023-03-28T23:21:28.540,6.350,-0.822,-0.555,-0.101
1680038488550,2023-03-28T23:21:28.550,6.360,-0.828,-0.458,0.054
1680038488560,2023-03-28T23:21:28.560,6.370,-0.858,-0.360,0.172
1680038488570,2023-03-28T23:21:28.570,6.380,-0.959,-0.280,0.108
1680038488580,2023-03-28T23:21:28.580,6.390,-1.139,-0.232,-0.046
1680038488590,2023-03-28T23:21:28.590,6.400,-1.196,-0.273,-0.133
1680038488600,2023-03-28T23:21:28.600,6.410,-1.090,-0.379,-0.097
1680038488610,2023-03-28T23:21:28.610,6.420,-0.974,-0.420,0.029
1680038488620,2023-03-28T23:21:28.620,6.430,-0.958,-0.332,0.125
1680038488630,2023-03-28T23:21:28.630,6.440,-1.020,-0.149,0.167
1680038488640,2023-03-28T23:21:28.640,6.450,-1.061,0.021,0.189
1680038488650,2023-03-28T23:21:28.650,6.460,-1.034,0.089,0.170
1680038488660,2023-03-28T23:21:28.660,6.470,-1.015,0.061,0.118
1680038488670,2023-03-28T23:21:28.670,6.480,-1.035,-0.060,0.059
1680038488680,2023-03-28T23:21:28.680,6.490,-1.057,-0.245,-0.000
1680038488690,2023-03-28T23:21:28.690,6.500,-1.039,-0.425,-0.015
1680038488700,2023-03-28T23:21:28.700,6.510,-0.968,-0.539,0.014
1680038488710,2023-03-28T23:21:28.710,6.520,-0.918,-0.534,0.049
1680038488720,2023-03-28T23:21:28.720,6.530,-0.951,-0.433,0.090
1680038488730,2023-03-28T23:21:28.730,6.540,-1.009,-0.323,0.105
1680038488740,2023-03-28T23:21:28.740,6.550,-1.037,-0.222,0.101
1680038488750,2023-03-28T23:21:28.750,6.560,-1.035,-0.150,0.107
1680038488760,2023-03-28T23:21:28.760,6.570,-1.019,-0.123,0.121
1680038488770,2023-03-28T23:21:28.770,6.580,-1.013,-0.133,0.108
1680038488780,2023-03-28T23:21:28.780,6.590,-1.022,-0.183,0.084
1680038488790,2023-03-28T23:21:28.790,6.600,-1.018,-0.242,0.093
1680038488800,2023-03-28T23:21:28.800,6.610,-1.011,-0.322,0.103
1680038488810,2023-03-28T23:21:28.810,6.620,-1.021,-0.398,0.087
1680038488820,2023-03-28T23:21:28.820,6.630,-1.032,-0.458,0.068
1680038488830,2023-03-28T23:21:28.830,6.640,-1.026,-0.453,0.062
1680038488840,2023-03-28T23:21:28.840,6.650,-1.017,-0.371,0.071
1680038488850,2023-03-28T23:21:28.850,6.660,-1.014,-0.259,0.068
1680038488860,2023-03-28T23:21:28.860,6.670,-1.017,-0.165,0.062
1680038488870,2023-03-28T23:21:28.870,6.680,-1.026,-0.086,0.061
1680038488880,2023-03-28T23:21:28.880,6.690,-1.036,-0.029,0.058
1680038488890,2023-03-28T23:21:28.890,6.700,-1.039,-0.023,0.053
1680038488900,2023-03-28T23:21:28.900,6.710,-1.042,-0.039,0.053
1680038488910,2023-03-28T23:21:28.910,6.720,-1.035,-0.073,0.066
1680038488920,2023-03-28T23:21:28.920,6.730,-1.025,-0.127,0.066
1680038488930,2023-03-28T23:21:28.930,6.740,-1.024,-0.170,0.063
1680038488940,2023-03-28T23:21:28.940,6.750,-1.032,-0.191,0.056
1680038488950,2023-03-28T23:21:28.950,6.760,-1.027,-0.205,0.055
1680038488960,2023-03-28T23:21:28.960,6.770,-1.028,-0.198,0.059
1680038488970,2023-03-28T23:21:28.970,6.780,-1.037,-0.179,0.088
1680038488980,2023-03-28T23:21:28.980,6.790,-1.044,-0.176,0.096
1680038488990,2023-03-28T23:21:28.990,6.800,-1.049,-0.181,0.104
1680038489000,2023-03-28T23:21:29.000,6.810,-1.042,-0.188,0.124
1680038489010,2023-03-28T23:21:29.010,6.820,-1.043,-0.199,0.096
1680038489020,2023-03-28T23:21:29.020,6.830,-1.049,-0.221,0.051
1680038489030,2023-03-28T23:21:29.030,6.840,-1.066,-0.259,0.049
1680038489040,2023-03-28T23:21:29.040,6.850,-1.074,-0.318,0.072
1680038489050,2023-03-28T23:21:29.050,6.860,-1.070,-0.369,0.081
1680038489060,2023-03-28T23:21:29.060,6.870,-1.072,-0.387,0.105
1680038489070,2023-03-28T23:21:29.070,6.880,-1.063,-0.401,0.104
1680038489080,2023-03-28T23:21:29.080,6.890,-1.064,-0.413,0.105
1680038489090,2023-03-28T23:21:29.090,6.900,-1.067,-0.410,0.125
1680038489100,2023-03-28T23:21:29.100,6.910,-1.072,-0.400,0.142
1680038489110,2023-03-28T23:21:29.110,6.920,-1.067,-0.380,0.146
1680038489120,2023-03-28T23:21:29.120,6.930,-1.086,-0.362,0.130
1680038489130,2023-03-28T23:21:29.130,6.940,-1.158,-0.363,0.063
1680038489140,2023-03-28T23:21:29.140,6.950,-1.252,-0.290,0.166
1680038489150,2023-03-28T23:21:29.150,6.960,-1.285,-0.194,0.217
1680038489160,2023-03-28T23:21:29.160,6.970,-1.260,-0.142,0.156
1680038489170,2023-03-28T23:21:29.170,6.980,-1.241,-0.084,0.158
1680038489180,2023-03-28T23:21:29.180,6.990,-1.243,-0.063,0.121
1680038489190,2023-03-28T23:21:29.190,7.000,-1.241,-0.054,0.179
1680038489200,2023-03-28T23:21:29.200,7.010,-1.277,-0.025,0.305
1680038489210,2023-03-28T23:21:29.210,7.020,-1.254,-0.059,0.346
