epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1680038485629,2023-03-28T23:21:25.629,3.480,-0.938,-0.290,-0.176
1680038485639,2023-03-28T23:21:25.639,3.490,-0.938,-0.290,-0.177
1680038485649,2023-03-28T23:21:25.649,3.500,-0.939,-0.289,-0.178
1680038485659,2023-03-28T23:21:25.659,3.510,-0.941,-0.288,-0.178
1680038485669,2023-03-28T23:21:25.669,3.520,-0.942,-0.287,-0.178
1680038485679,2023-03-28T23:21:25.679,3.530,-0.944,-0.288,-0.179
1680038485689,2023-03-28T23:21:25.689,3.540,-0.944,-0.283,-0.180
1680038485699,2023-03-28T23:21:25.699,3.550,-0.947,-0.275,-0.176
1680038485709,2023-03-28T23:21:25.709,3.560,-0.944,-0.271,-0.177
1680038485719,2023-03-28T23:21:25.719,3.570,-0.947,-0.265,-0.175
1680038485729,2023-03-28T23:21:25.729,3.580,-0.949,-0.257,-0.178
1680038485739,2023-03-28T23:21:25.739,3.590,-0.955,-0.250,-0.179
1680038485749,2023-03-28T23:21:25.749,3.600,-0.957,-0.242,-0.180
1680038485759,2023-03-28T23:21:25.759,3.610,-0.955,-0.234,-0.186
1680038485769,2023-03-28T23:21:25.769,3.620,-0.954,-0.226,-0.189
1680038485779,2023-03-28T23:21:25.779,3.630,-0.953,-0.220,-0.188
1680038485789,2023-03-28T23:21:25.789,3.640,-0.954,-0.216,-0.188
1680038485799,2023-03-28T23:21:25.799,3.650,-0.953,-0.222,-0.187
1680038485809,2023-03-28T23:21:25.809,3.660,-0.952,-0.224,-0.186
1680038485819,2023-03-28T23:21:25.819,3.670,-0.952,-0.229,-0.187
1680038485829,2023-03-28T23:21:25.829,3.680,-0.951,-0.237,-0.186
1680038485839,2023-03-28T23:21:25.839,3.690,-0.947,-0.243,-0.184
1680038485849,2023-03-28T23:21:25.849,3.700,-0.949,-0.249,-0.181
1680038485859,2023-03-28T23:21:25.859,3.710,-0.948,-0.253,-0.180
1680038485869,2023-03-28T23:21:25.869,3.720,-0.950,-0.254,-0.181
1680038485879,2023-03-28T23:21:25.879,3.730,-0.954,-0.258,-0.184
1680038485889,2023-03-28T23:21:25.889,3.740,-0.952,-0.264,-0.184
1680038485899,2023-03-28T23:21:25.899,3.750,-0.949,-0.271,-0.182
1680038485909,2023-03-28T23:21:25.909,3.760,-0.944,-0.276,-0.181
1680038485919,2023-03-28T23:21:25.919,3.770,-0.941,-0.277,-0.181
1680038485929,2023-03-28T23:21:25.929,3.780,-0.940,-0.277,-0.178
1680038485939,2023-03-28T23:21:25.939,3.790,-0.941,-0.278,-0.185
1680038485949,2023-03-28T23:21:25.949,3.800,-0.943,-0.271,-0.187
1680038485959,2023-03-28T23:21:25.959,3.810,-0.943,-0.271,-0.185
1680038485969,2023-03-28T23:21:25.969,3.820,-0.946,-0.276,-0.188
1680038485979,2023-03-28T23:21:25.979,3.830,-0.945,-0.276,-0.188
1680038485989,2023-03-28T23:21:25.989,3.840,-0.941,-0.278,-0.184
1680038485999,2023-03-28T23:21:25.999,3.850,-0.941,-0.279,-0.181
1680038486009,2023-03-28T23:21:26.009,3.860,-0.940,-0.279,-0.183
1680038486019,2023-03-28T23:21:26.019,3.870,-0.939,-0.281,-0.185
1680038486029,2023-03-28T23:21:26.029,3.880,-0.941,-0.279,-0.187
1680038486039,2023-03-28T23:21:26.039,3.890,-0.941,-0.279,-0.188
1680038486049,2023-03-28T23:21:26.049,3.900,-0.943,-0.279,-0.186
1680038486059,2023-03-28T23:21:26.059,3.910,-0.943,-0.276,-0.186
1680038486069,2023-03-28T23:21:26.069,3.920,-0.942,-0.272,-0.183
1680038486079,2023-03-28T23:21:26.079,3.930,-0.944,-0.271,-0.181
1680038486089,2023-03-28T23:21:26.089,3.940,-0.946,-0.269,-0.183
1680038486099,2023-03-28T23:21:26.099,3.950,-0.946,-0.269,-0.180
1680038486109,2023-03-28T23:21:26.109,3.960,-0.949,-0.267,-0.182
1680038486119,2023-03-28T23:21:26.119,3.970,-0.951,-0.264,-0.183
1680038486129,2023-03-28T23:21:26.129,3.980,-0.949,-0.266,-0.183
1680038486139,2023-03-28T23:21:26.139,3.990,-0.944,-0.267,-0.184
1680038486149,2023-03-28T23:21:26.149,4.000,-0.945,-0.265,-0.181
1680038486159,2023-03-28T23:21:26.159,4.010,-0.945,-0.265,-0.181
1680038486169,2023-03-28T23:21:26.169,4.020,-0.948,-0.267,-0.182
1680038486179,2023-03-28T23:21:26.179,4.030,-0.950,-0.271,-0.179
1680038486189,2023-03-28T23:21:26.189,4.040,-0.950,-0.271,-0.177
1680038486199,2023-03-28T23:21:26.199,4.050,-0.947,-0.274,-0.177
1680038486209,2023-03-28T23:21:26.209,4.060,-0.945,-0.277,-0.175
1680038486219,2023-03-28T23:21:26.219,4.070,-0.942,-0.278,-0.174
1680038486229,2023-03-28T23:21:26.229,4.080,-0.940,-0.281,-0.173
1680038486239,2023-03-28T23:21:26.239,4.090,-0.940,-0.285,-0.175
1680038486249,2023-03-28T23:21:26.249,4.100,-0.939,-0.288,-0.175
1680038486259,2023-03-28T23:21:26.259,4.110,-0.939,-0.294,-0.174
1680038486269,2023-03-28T23:21:26.269,4.120,-0.938,-0.300,-0.174
1680038486279,2023-03-28T23:21:26.279,4.130,-0.939,-0.300,-0.175
1680038486289,2023-03-28T23:21:26.289,4.140,-0.938,-0.301,-0.177
1680038486299,2023-03-28T23:21:26.299,4.150,-0.939,-0.297,-0.176
1680038486309,2023-03-28T23:21:26.309,4.160,-0.939,-0.293,-0.174
1680038486319,2023-03-28T23:21:26.319,4.170,-0.940,-0.290,-0.175
1680038486329,2023-03-28T23:21:26.329,4.180,-0.944,-0.286,-0.174
1680038486339,2023-03-28T23:21:26.339,4.190,-0.945,-0.283,-0.175
1680038486349,2023-03-28T23:21:26.349,4.200,-0.947,-0.279,-0.175
1680038486359,2023-03-28T23:21:26.359,4.210,-0.947,-0.273,-0.177
1680038486369,2023-03-28T23:21:26.369,4.220,-0.945,-0.270,-0.175
1680038486379,2023-03-28T23:21:26.379,4.230,-0.944,-0.270,-0.173
1680038486389,2023-03-28T23:21:26.389,4.240,-0.943,-0.271,-0.172
1680038486399,2023-03-28T23:21:26.399,4.250,-0.943,-0.271,-0.173
1680038486409,2023-03-28T23:21:26.409,4.260,-0.947,-0.273,-0.172
1680038486419,2023-03-28T23:21:26.419,4.270,-0.945,-0.273,-0.170
1680038486429,2023-03-28T23:21:26.429,4.280,-0.945,-0.271,-0.171
1680038486439,2023-03-28T23:21:26.439,4.290,-0.946,-0.267,-0.174
1680038486449,2023-03-28T23:21:26.449,4.300,-0.944,-0.266,-0.172
1680038486459,2023-03-28T23:21:26.459,4.310,-0.945,-0.263,-0.173
1680038486469,2023-03-28T23:21:26.469,4.320,-0.951,-0.261,-0.174
1680038486479,2023-03-28T23:21:26.479,4.330,-0.953,-0.261,-0.173
1680038486489,2023-03-28T23:21:26.489,4.340,-0.951,-0.256,-0.175
1680038486499,2023-03-28T23:21:26.499,4.350,-0.950,-0.254,-0.172
1680038486509,2023-03-28T23:21:26.509,4.360,-0.946,-0.258,-0.172
1680038486519,2023-03-28T23:21:26.519,4.370,-0.942,-0.260,-0.175
1680038486529,2023-03-28T23:21:26.529,4.380,-0.941,-0.261,-0.179
1680038486539,2023-03-28T23:21:26.539,4.390,-0.941,-0.262,-0.180
1680038486549,2023-03-28T23:21:26.549,4.400,-0.942,-0.263,-0.180
1680038486559,2023-03-28T23:21:26.559,4.410,-0.944,-0.268,-0.181
1680038486569,2023-03-28T23:21:26.569,4.420,-0.945,-0.269,-0.183
1680038486579,2023-03-28T23:21:26.579,4.430,-0.946,-0.267,-0.186
1680038486589,2023-03-28T23:21:26.589,4.440,-0.943,-0.263,-0.186
1680038486599,2023-03-28T23:21:26.599,4.450,-0.943,-0.264,-0.187
1680038486609,2023-03-28T23:21:26.609,4.460,-0.943,-0.265,-0.186
1680038486619,2023-03-28T23:21:26.619,4.470,-0.942,-0.267,-0.184
1680038486629,2023-03-28T23:21:26.629,4.480,-0.941,-0.266,-0.181
1680038486639,2023-03-28T23:21:26.639,4.490,-0.942,-0.269,-0.180
1680038486649,2023-03-28T23:21:26.649,4.500,-0.941,-0.271,-0.180
1680038486659,2023-03-28T23:21:26.659,4.510,-0.939,-0.273,-0.181
1680038486669,2023-03-28T23:21:26.669,4.520,-0.938,-0.277,-0.185
1680038486679,2023-03-28T23:21:26.679,4.530,-0.939,-0.278,-0.189
1680038486689,2023-03-28T23:21:26.689,4.540,-0.941,-0.279,-0.188
1680038486699,2023-03-28T23:21:26.699,4.550,-0.940,-0.276,-0.193
1680038486709,2023-03-28T23:21:26.709,4.560,-0.939,-0.275,-0.195
1680038486719,2023-03-28T23:21:26.719,4.570,-0.940,-0.271,-0.195
1680038486729,2023-03-28T23:21:26.729,4.580,-0.938,-0.269,-0.191
1680038486739,2023-03-28T23:21:26.739,4.590,-0.940,-0.264,-0.188
1680038486749,2023-03-28T23:21:26.749,4.600,-0.943,-0.258,-0.186
1680038486759,2023-03-28T23:21:26.759,4.610,-0.950,-0.253,-0.187
1680038486769,2023-03-28T23:21:26.769,4.620,-0.949,-0.252,-0.191
1680038486779,2023-03-28T23:21:26.779,4.630,-0.945,-0.255,-0.199
1680038486789,2023-03-28T23:21:26.789,4.640,-0.941,-0.262,-0.205
1680038486799,2023-03-28T23:21:26.799,4.650,-0.938,-0.264,-0.208
1680038486809,2023-03-28T23:21:26.809,4.660,-0.936,-0.265,-0.208
1680038486819,2023-03-28T23:21:26.819,4.670,-0.935,-0.266,-0.208
1680038486829,2023-03-28T23:21:26.829,4.680,-0.933,-0.266,-0.206
1680038486839,2023-03-28T23:21:26.839,4.690,-0.938,-0.268,-0.202
1680038486849,2023-03-28T23:21:26.849,4.700,-0.938,-0.273,-0.198
1680038486859,2023-03-28T23:21:26.859,4.710,-0.941,-0.276,-0.198
1680038486869,2023-03-28T23:21:26.869,4.720,-0.947,-0.274,-0.197
1680038486879,2023-03-28T23:21:26.879,4.730,-0.947,-0.275,-0.197
1680038486889,2023-03-28T23:21:26.889,4.740,-0.944,-0.275,-0.193
1680038486899,2023-03-28T23:21:26.899,4.750,-0.938,-0.276,-0.186
1680038486909,2023-03-28T23:21:26.909,4.760,-0.931,-0.277,-0.177
1680038486919,2023-03-28T23:21:26.919,4.770,-0.930,-0.273,-0.173
1680038486929,2023-03-28T23:21:26.929,4.780,-0.928,-0.272,-0.180
1680038486939,2023-03-28T23:21:26.939,4.790,-0.928,-0.277,-0.193
1680038486949,2023-03-28T23:21:26.949,4.800,-0.925,-0.291,-0.201
1680038486959,2023-03-28T23:21:26.959,4.810,-0.918,-0.313,-0.210
1680038486969,2023-03-28T23:21:26.969,4.820,-0.910,-0.331,-0.219
1680038486979,2023-03-28T23:21:26.979,4.830,-0.898,-0.350,-0.219
1680038486989,2023-03-28T23:21:26.989,4.840,-0.892,-0.366,-0.222
1680038486999,2023-03-28T23:21:26.999,4.850,-0.895,-0.363,-0.231
1680038487009,2023-03-28T23:21:27.009,4.860,-0.904,-0.338,-0.235
1680038487019,2023-03-28T23:21:27.019,4.870,-0.918,-0.299,-0.230
1680038487029,2023-03-28T23:21:27.029,4.880,-0.937,-0.259,-0.229
1680038487039,2023-03-28T23:21:27.039,4.890,-0.951,-0.223,-0.250
1680038487049,2023-03-28T23:21:27.049,4.900,-0.943,-0.211,-0.275
1680038487059,2023-03-28T23:21:27.059,4.910,-0.929,-0.222,-0.285
1680038487069,2023-03-28T23:21:27.069,4.920,-0.919,-0.252,-0.291
1680038487079,2023-03-28T23:21:27.079,4.930,-0.913,-0.292,-0.299
1680038487089,2023-03-28T23:21:27.089,4.940,-0.913,-0.327,-0.303
1680038487099,2023-03-28T23:21:27.099,4.950,-0.923,-0.347,-0.310
1680038487109,2023-03-28T23:21:27.109,4.960,-0.929,-0.345,-0.314
1680038487119,2023-03-28T23:21:27.119,4.970,-0.929,-0.316,-0.313
1680038487129,2023-03-28T23:21:27.129,4.980,-0.924,-0.275,-0.294
1680038487139,2023-03-28T23:21:27.139,4.990,-0.919,-0.229,-0.279
1680038487149,2023-03-28T23:21:27.149,5.000,-0.918,-0.201,-0.270
1680038487159,2023-03-28T23:21:27.159,5.010,-0.924,-0.192,-0.268
1680038487169,2023-03-28T23:21:27.169,5.020,-0.935,-0.193,-0.271
1680038487179,2023-03-28T23:21:27.179,5.030,-0.944,-0.199,-0.271
1680038487189,2023-03-28T23:21:27.189,5.040,-0.945,-0.210,-0.271
1680038487199,2023-03-28T23:21:27.199,5.050,-0.945,-0.222,-0.274
1680038487209,2023-03-28T23:21:27.209,5.060,-0.943,-0.232,-0.273
1680038487219,2023-03-28T23:21:27.219,5.070,-0.938,-0.237,-0.273
1680038487229,2023-03-28T23:21:27.229,5.080,-0.936,-0.231,-0.278
1680038487239,2023-03-28T23:21:27.239,5.090,-0.930,-0.225,-0.277
1680038487249,2023-03-28T23:21:27.249,5.100,-0.919,-0.222,-0.273
1680038487259,2023-03-28T23:21:27.259,5.110,-0.919,-0.216,-0.272
1680038487269,2023-03-28T23:21:27.269,5.120,-0.924,-0.211,-0.272
1680038487279,2023-03-28T23:21:27.279,5.130,-0.926,-0.214,-0.271
1680038487289,2023-03-28T23:21:27.289,5.140,-0.924,-0.223,-0.271
1680038487299,2023-03-28T23:21:27.299,5.150,-0.915,-0.237,-0.268
1680038487309,2023-03-28T23:21:27.309,5.160,-0.903,-0.256,-0.261
1680038487319,2023-03-28T23:21:27.319,5.170,-0.897,-0.268,-0.259
1680038487329,2023-03-28T23:21:27.329,5.180,-0.899,-0.265,-0.250
1680038487339,2023-03-28T23:21:27.339,5.190,-0.910,-0.263,-0.241
1680038487349,2023-03-28T23:21:27.349,5.200,-0.920,-0.266,-0.250
1680038487359,2023-03-28T23:21:27.359,5.210,-0.920,-0.271,-0.267
1680038487369,2023-03-28T23:21:27.369,5.220,-0.914,-0.281,-0.280
1680038487379,2023-03-28T23:21:27.379,5.230,-0.907,-0.302,-0.286
1680038487389,2023-03-28T23:21:27.389,5.240,-0.900,-0.316,-0.289
1680038487399,2023-03-28T23:21:27.399,5.250,-0.906,-0.309,-0.296
1680038487409,2023-03-28T23:21:27.409,5.260,-0.913,-0.290,-0.296
1680038487419,2023-03-28T23:21:27.419,5.270,-0.917,-0.275,-0.301
1680038487429,2023-03-28T23:21:27.429,5.280,-0.927,-0.271,-0.299
1680038487439,2023-03-28T23:21:27.439,5.290,-0.933,-0.285,-0.298
1680038487449,2023-03-28T23:21:27.449,5.300,-0.940,-0.312,-0.295
1680038487459,2023-03-28T23:21:27.459,5.310,-0.951,-0.329,-0.287
1680038487469,2023-03-28T23:21:27.469,5.320,-0.958,-0.338,-0.279
1680038487479,2023-03-28T23:21:27.479,5.330,-0.965,-0.349,-0.275
1680038487489,2023-03-28T23:21:27.489,5.340,-0.973,-0.364,-0.272
1680038487499,2023-03-28T23:21:27.499,5.350,-0.977,-0.367,-0.273
1680038487509,2023-03-28T23:21:27.509,5.360,-0.982,-0.375,-0.277
1680038487519,2023-03-28T23:21:27.519,5.370,-0.982,-0.393,-0.304
1680038487529,2023-03-28T23:21:27.529,5.380,-0.984,-0.380,-0.369
1680038487539,2023-03-28T23:21:27.539,5.390,-1.022,-0.312,-0.352
1680038487549,2023-03-28T23:21:27.549,5.400,-1.107,-0.271,-0.327
1680038487559,2023-03-28T23:21:27.559,5.410,-1.164,-0.269,-0.368
1680038487569,2023-03-28T23:21:27.569,5.420,-1.143,-0.224,-0.388
1680038487579,2023-03-28T23:21:27.579,5.430,-1.083,-0.160,-0.325
1680038487589,2023-03-28T23:21:27.589,5.440,-1.052,-0.099,-0.255
1680038487599,2023-03-28T23:21:27.599,5.450,-1.059,-0.040,-0.207
1680038487609,2023-03-28T23:21:27.609,5.460,-1.092,0.013,-0.170
1680038487619,2023-03-28T23:21:27.619,5.470,-1.133,0.039,-0.137
1680038487629,2023-03-28T23:21:27.629,5.480,-1.143,0.017,-0.116
1680038487639,2023-03-28T23:21:27.639,5.490,-1.113,-0.036,-0.087
1680038487649,2023-03-28T23:21:27.649,5.500,-1.063,-0.081,-0.033
1680038487659,2023-03-28T23:21:27.659,5.510,-1.027,-0.108,0.009
1680038487669,2023-03-28T23:21:27.669,5.520,-0.994,-0.109,0.049
1680038487679,2023-03-28T23:21:27.679,5.530,-0.951,-0.069,0.136
1680038487689,2023-03-28T23:21:27.689,5.540,-0.911,-0.058,0.235
1680038487699,2023-03-28T23:21:27.699,5.550,-0.827,-0.144,0.060
1680038487709,2023-03-28T23:21:27.709,5.560,-0.782,-0.221,-0.056
1680038487719,2023-03-28T23:21:27.719,5.570,-0.792,-0.222,-0.031
1680038487729,2023-03-28T23:21:27.729,5.580,-0.853,-0.247,-0.040
1680038487739,2023-03-28T23:21:27.739,5.590,-0.882,-0.234,-0.045
1680038487749,2023-03-28T23:21:27.749,5.600,-0.926,-0.193,-0.037
1680038487759,2023-03-28T23:21:27.759,5.610,-1.004,-0.166,-0.034
1680038487769,2023-03-28T23:21:27.769,5.620,-1.066,-0.169,-0.036
1680038487779,2023-03-28T23:21:27.779,5.630,-1.149,-0.207,-0.078
1680038487789,2023-03-28T23:21:27.789,5.640,-1.223,-0.263,-0.112
1680038487799,2023-03-28T23:21:27.799,5.650,-1.259,-0.333,-0.134
1680038487809,2023-03-28T23:21:27.809,5.660,-1.255,-0.414,-0.148
1680038487819,2023-03-28T23:21:27.819,5.670,-1.198,-0.465,-0.116
1680038487829,2023-03-28T23:21:27.829,5.680,-1.136,-0.479,-0.050
1680038487839,2023-03-28T23:21:27.839,5.690,-1.109,-0.487,-0.034
1680038487849,2023-03-28T23:21:27.849,5.700,-1.108,-0.479,-0.052
1680038487859,2023-03-28T23:21:27.859,5.710,-1.094,-0.469,-0.069
1680038487869,2023-03-28T23:21:27.869,5.720,-1.073,-0.457,-0.059
1680038487879,2023-03-28T23:21:27.879,5.730,-1.048,-0.429,-0.069
1680038487889,2023-03-28T23:21:27.889,5.740,-0.982,-0.369,-0.022
1680038487899,2023-03-28T23:21:27.899,5.750,-0.934,-0.356,-0.046
1680038487909,2023-03-28T23:21:27.909,5.760,-0.898,-0.345,-0.082
1680038487919,2023-03-28T23:21:27.919,5.770,-0.887,-0.309,-0.098
1680038487929,2023-03-28T23:21:27.929,5.780,-0.894,-0.314,-0.104
1680038487939,2023-03-28T23:21:27.939,5.790,-0.862,-0.323,-0.074
1680038487949,2023-03-28T23:21:27.949,5.800,-0.821,-0.312,-0.083
1680038487959,2023-03-28T23:21:27.959,5.810,-0.879,-0.397,-0.104
1680038487969,2023-03-28T23:21:27.969,5.820,-0.859,-0.391,-0.050
1680038487979,2023-03-28T23:21:27.979,5.830,-0.838,-0.382,0.003
1680038487989,2023-03-28T23:21:27.989,5.840,-0.844,-0.346,0.024
1680038487999,2023-03-28T23:21:27.999,5.850,-0.831,-0.323,0.033
1680038488009,2023-03-28T23:21:28.009,5.860,-0.813,-0.307,-0.005
1680038488019,2023-03-28T23:21:28.019,5.870,-0.765,-0.267,-0.014
1680038488029,2023-03-28T23:21:28.029,5.880,-0.749,-0.274,-0.015
1680038488039,2023-03-28T23:21:28.039,5.890,-0.750,-0.281,-0.021
1680038488049,2023-03-28T23:21:28.049,5.900,-0.752,-0.273,-0.034
1680038488059,2023-03-28T23:21:28.059,5.910,-0.760,-0.264,-0.070
1680038488069,2023-03-28T23:21:28.069,5.920,-0.771,-0.247,-0.095
1680038488079,2023-03-28T23:21:28.079,5.930,-0.792,-0.231,-0.100
1680038488089,2023-03-28T23:21:28.089,5.940,-0.829,-0.211,-0.090
1680038488099,2023-03-28T23:21:28.099,5.950,-0.870,-0.186,-0.072
1680038488109,2023-03-28T23:21:28.109,5.960,-0.918,-0.148,-0.047
1680038488119,2023-03-28T23:21:28.119,5.970,-0.963,-0.099,-0.017
1680038488129,2023-03-28T23:21:28.129,5.980,-1.005,-0.045,0.018
1680038488139,2023-03-28T23:21:28.139,5.990,-1.044,0.029,0.045
1680038488149,2023-03-28T23:21:28.149,6.000,-1.074,0.131,0.050
1680038488159,2023-03-28T23:21:28.159,6.010,-1.089,0.251,0.045
1680038488169,2023-03-28T23:21:28.169,6.020,-1.108,0.365,0.035
1680038488179,2023-03-28T23:21:28.179,6.030,-1.143,0.418,-0.004
1680038488189,2023-03-28T23:21:28.189,6.040,-1.132,0.431,-0.055
1680038488199,2023-03-28T23:21:28.199,6.050,-1.122,0.411,-0.102
1680038488209,2023-03-28T23:21:28.209,6.060,-1.102,0.357,-0.101
1680038488219,2023-03-28T23:21:28.219,6.070,-1.068,0.326,-0.068
1680038488229,2023-03-28T23:21:28.229,6.080,-1.039,0.294,-0.057
1680038488239,2023-03-28T23:21:28.239,6.090,-0.990,0.267,-0.061
1680038488249,2023-03-28T23:21:28.249,6.100,-0.963,0.232,-0.089
1680038488259,2023-03-28T23:21:28.259,6.110,-0.968,0.193,-0.120
1680038488269,2023-03-28T23:21:28.269,6.120,-0.948,0.141,-0.130
1680038488279,2023-03-28T23:21:28.279,6.130,-0.930,0.063,-0.109
1680038488289,2023-03-28T23:21:28.289,6.140,-0.904,0.001,-0.077
1680038488299,2023-03-28T23:21:28.299,6.150,-0.885,-0.039,-0.062
1680038488309,2023-03-28T23:21:28.309,6.160,-0.851,-0.075,-0.046
1680038488319,2023-03-28T23:21:28.319,6.170,-0.836,-0.109,-0.063
1680038488329,2023-03-28T23:21:28.329,6.180,-0.819,-0.142,-0.104
1680038488339,2023-03-28T23:21:28.339,6.190,-0.796,-0.168,-0.153
1680038488349,2023-03-28T23:21:28.349,6.200,-0.826,-0.187,-0.185
1680038488359,2023-03-28T23:21:28.359,6.210,-1.097,-0.278,-0.142
1680038488369,2023-03-28T23:21:28.369,6.220,-1.597,-0.428,-0.145
1680038488379,2023-03-28T23:21:28.379,6.230,-1.862,-0.400,-0.125
1680038488389,2023-03-28T23:21:28.389,6.240,-1.687,0.056,-0.015
1680038488399,2023-03-28T23:21:28.399,6.250,-1.570,0.621,0.011
1680038488409,2023-03-28T23:21:28.409,6.260,-1.488,0.965,-0.249
1680038488419,2023-03-28T23:21:28.419,6.270,-1.180,0.958,-0.795
1680038488429,2023-03-28T23:21:28.429,6.280,-0.894,0.366,-0.926
1680038488439,2023-03-28T23:21:28.439,6.290,-0.703,-0.347,-0.386
1680038488449,2023-03-28T23:21:28.449,6.300,-0.497,-0.813,0.001
1680038488459,2023-03-28T23:21:28.459,6.310,-0.553,-1.202,0.085
1680038488469,2023-03-28T23:21:28.469,6.320,-0.757,-1.388,0.053
1680038488479,2023-03-28T23:21:28.479,6.330,-0.733,-1.267,-0.206
1680038488489,2023-03-28T23:21:28.489,6.340,-0.656,-0.720,-0.348
1680038488499,2023-03-28T23:21:28.499,6.350,-0.596,-0.271,-0.410
1680038488509,2023-03-28T23:21:28.509,6.360,-0.654,0.023,-0.509
1680038488519,2023-03-28T23:21:28.519,6.370,-0.764,0.177,-0.474
1680038488529,2023-03-28T23:21:28.529,6.380,-0.910,0.223,-0.408
1680038488539,2023-03-28T23:21:28.539,6.390,-1.073,0.198,-0.452
1680038488549,2023-03-28T23:21:28.549,6.400,-1.157,0.079,-0.559
1680038488559,2023-03-28T23:21:28.559,6.410,-1.091,-0.128,-0.573
1680038488569,2023-03-28T23:21:28.569,6.420,-1.034,-0.330,-0.433
1680038488579,2023-03-28T23:21:28.579,6.430,-1.036,-0.463,-0.291
1680038488589,2023-03-28T23:21:28.589,6.440,-0.996,-0.442,-0.222
1680038488599,2023-03-28T23:21:28.599,6.450,-0.900,-0.291,-0.200
1680038488609,2023-03-28T23:21:28.609,6.460,-0.843,-0.082,-0.234
1680038488619,2023-03-28T23:21:28.619,6.470,-0.824,0.086,-0.320
1680038488629,2023-03-28T23:21:28.629,6.480,-0.838,0.158,-0.385
1680038488639,2023-03-28T23:21:28.639,6.490,-0.867,0.098,-0.408
1680038488649,2023-03-28T23:21:28.649,6.500,-0.896,-0.069,-0.399
1680038488659,2023-03-28T23:21:28.659,6.510,-0.926,-0.260,-0.365
1680038488669,2023-03-28T23:21:28.669,6.520,-0.942,-0.405,-0.324
1680038488679,2023-03-28T23:21:28.679,6.530,-0.940,-0.474,-0.285
1680038488689,2023-03-28T23:21:28.689,6.540,-0.918,-0.454,-0.270
1680038488699,2023-03-28T23:21:28.699,6.550,-0.893,-0.386,-0.274
1680038488709,2023-03-28T23:21:28.709,6.560,-0.878,-0.316,-0.274
1680038488719,2023-03-28T23:21:28.719,6.570,-0.884,-0.274,-0.277
1680038488729,2023-03-28T23:21:28.729,6.580,-0.913,-0.249,-0.287
1680038488739,2023-03-28T23:21:28.739,6.590,-0.949,-0.232,-0.299
1680038488749,2023-03-28T23:21:28.749,6.600,-0.970,-0.229,-0.319
1680038488759,2023-03-28T23:21:28.759,6.610,-0.969,-0.240,-0.331
1680038488769,2023-03-28T23:21:28.769,6.620,-0.932,-0.231,-0.321
1680038488779,2023-03-28T23:21:28.779,6.630,-0.893,-0.205,-0.301
1680038488789,2023-03-28T23:21:28.789,6.640,-0.875,-0.187,-0.276
1680038488799,2023-03-28T23:21:28.799,6.650,-0.883,-0.167,-0.266
1680038488809,2023-03-28T23:21:28.809,6.660,-0.905,-0.151,-0.251
1680038488819,2023-03-28T23:21:28.819,6.670,-0.935,-0.147,-0.242
1680038488829,2023-03-28T23:21:28.829,6.680,-0.958,-0.138,-0.241
1680038488839,2023-03-28T23:21:28.839,6.690,-0.955,-0.122,-0.267
1680038488849,2023-03-28T23:21:28.849,6.700,-0.944,-0.109,-0.283
1680038488859,2023-03-28T23:21:28.859,6.710,-0.942,-0.098,-0.280
1680038488869,2023-03-28T23:21:28.869,6.720,-0.955,-0.107,-0.283
1680038488879,2023-03-28T23:21:28.879,6.730,-0.960,-0.119,-0.281
1680038488889,2023-03-28T23:21:28.889,6.740,-0.950,-0.133,-0.273
1680038488899,2023-03-28T23:21:28.899,6.750,-0.937,-0.144,-0.258
1680038488909,2023-03-28T23:21:28.909,6.760,-0.935,-0.148,-0.247
1680038488919,2023-03-28T23:21:28.919,6.770,-0.950,-0.156,-0.238
1680038488929,2023-03-28T23:21:28.929,6.780,-0.956,-0.178,-0.218
1680038488939,2023-03-28T23:21:28.939,6.790,-0.958,-0.206,-0.217
1680038488949,2023-03-28T23:21:28.949,6.800,-0.960,-0.234,-0.254
1680038488959,2023-03-28T23:21:28.959,6.810,-0.962,-0.254,-0.286
1680038488969,2023-03-28T23:21:28.969,6.820,-0.973,-0.257,-0.310
1680038488979,2023-03-28T23:21:28.979,6.830,-0.981,-0.250,-0.327
1680038488989,2023-03-28T23:21:28.989,6.840,-0.983,-0.241,-0.327
1680038488999,2023-03-28T23:21:28.999,6.850,-0.983,-0.235,-0.321
1680038489009,2023-03-28T23:21:29.009,6.860,-0.989,-0.242,-0.312
1680038489019,2023-03-28T23:21:29.019,6.870,-1.005,-0.254,-0.291
1680038489029,2023-03-28T23:21:29.029,6.880,-1.024,-0.260,-0.275
1680038489039,2023-03-28T23:21:29.039,6.890,-1.028,-0.250,-0.278
1680038489049,2023-03-28T23:21:29.049,6.900,-1.015,-0.216,-0.311
1680038489059,2023-03-28T23:21:29.059,6.910,-1.034,-0.144,-0.303
